"species","region","occ","model","value","metric","time"
"can08","CAN","322","Regression","0.535063310050574","AUC","11.685"
"can08","CAN","322","Regression","0.0385679819044953","COR","11.685"
"can08","CAN","322","Equal-sample","0.538697750332532","AUC","4.74699999999996"
"can08","CAN","322","Equal-sample","0.0605832628669746","COR","4.74699999999996"
"can08","CAN","322","Default","0.533117807136476","AUC","2.50099999999998"
"can08","CAN","322","Default","0.0336857843080723","COR","2.50099999999998"
"can08","CAN","322","Down-sample","0.542272013134306","AUC","0.887"
"can08","CAN","322","Down-sample","0.0617952953965985","COR","0.887"
"can08","CAN","322","Weighted","0.546701869260969","AUC","3.46100000000001"
"can08","CAN","322","Weighted","0.0440088486469475","COR","3.46100000000001"
"can08","CAN","322","ranger","0.539082012298959","AUC","0.472000000000037"
"can08","CAN","322","ranger","0.0728553823472909","COR","0.472000000000037"
"can08","CAN","322","ranger-tuned","0.54467156204417","AUC","8.245"
"can08","CAN","322","ranger-tuned","0.0768416332205484","COR","8.245"
