"species","region","occ","model","value","metric","time"
"can02","CAN","740","Regression","0.699770243005328","AUC","13.522"
"can02","CAN","740","Regression","0.232485591397324","COR","13.522"
"can02","CAN","740","Equal-sample","0.704258064075061","AUC","12.809"
"can02","CAN","740","Equal-sample","0.273558381283811","COR","12.809"
"can02","CAN","740","Default","0.699226874816263","AUC","3.54200000000003"
"can02","CAN","740","Default","0.22701765865601","COR","3.54200000000003"
"can02","CAN","740","Down-sample","0.706401226006225","AUC","1.68900000000002"
"can02","CAN","740","Down-sample","0.268071792186983","COR","1.68900000000002"
"can02","CAN","740","Weighted","0.696124617539483","AUC","3.62599999999998"
"can02","CAN","740","Weighted","0.218668005559929","COR","3.62599999999998"
"can02","CAN","740","ranger","0.718641844217862","AUC","0.627999999999986"
"can02","CAN","740","ranger","0.299286966702957","COR","0.627999999999986"
"can02","CAN","740","ranger-tuned","0.71811606979274","AUC","8.93499999999995"
"can02","CAN","740","ranger-tuned","0.298088452523786","COR","8.93499999999995"
