"species","region","occ","model","value","metric","time"
"nsw09","NSW","426","Regression","0.704851948051944","AUC","5.31200000000001"
"nsw09","NSW","426","Regression","0.228066145182758","COR","5.31200000000001"
"nsw09","NSW","426","Equal-sample","0.713932467532466","AUC","16.092"
"nsw09","NSW","426","Equal-sample","0.22966656226638","COR","16.092"
"nsw09","NSW","426","Default","0.700758441558441","AUC","2.947"
"nsw09","NSW","426","Default","0.222205484589249","COR","2.947"
"nsw09","NSW","426","Down-sample","0.71382857142857","AUC","1.98099999999999"
"nsw09","NSW","426","Down-sample","0.230932308325117","COR","1.98099999999999"
"nsw09","NSW","426","Weighted","0.719033766233763","AUC","3.39400000000001"
"nsw09","NSW","426","Weighted","0.248030518567622","COR","3.39400000000001"
"nsw09","NSW","426","ranger","0.645423376623376","AUC","0.158999999999992"
"nsw09","NSW","426","ranger","0.157264605100969","COR","0.158999999999992"
"nsw09","NSW","426","ranger-tuned","0.643844155844156","AUC","5.74699999999996"
"nsw09","NSW","426","ranger-tuned","0.156670547625245","COR","5.74699999999996"
