"species","region","occ","model","value","metric","time"
"awt15","AWT","254","Regression","0.762646491618462","AUC","1.62800000000001"
"awt15","AWT","254","Regression","0.475506962895895","COR","1.62800000000001"
"awt15","AWT","254","Equal-sample","0.769099540127581","AUC","4.08199999999999"
"awt15","AWT","254","Equal-sample","0.514056688704012","COR","4.08199999999999"
"awt15","AWT","254","Default","0.759494140335265","AUC","0.881"
"awt15","AWT","254","Default","0.466118919790187","COR","0.881"
"awt15","AWT","254","Down-sample","0.761033229491179","AUC","0.478999999999985"
"awt15","AWT","254","Down-sample","0.506896253399346","COR","0.478999999999985"
"awt15","AWT","254","Weighted","0.764519359145528","AUC","0.914999999999992"
"awt15","AWT","254","Weighted","0.478361230683458","COR","0.914999999999992"
"awt15","AWT","254","ranger","0.730566681501263","AUC","0.0970000000000084"
"awt15","AWT","254","ranger","0.489125389132103","COR","0.0970000000000084"
"awt15","AWT","254","ranger-tuned","0.697949117341645","AUC","2.93800000000002"
"awt15","AWT","254","ranger-tuned","0.468945586199647","COR","2.93800000000002"
