"species","region","occ","model","value","metric","time"
"can09","CAN","119","Regression","0.75900424270087","AUC","6.88300000000004"
"can09","CAN","119","Regression","0.0981418772866909","COR","6.88300000000004"
"can09","CAN","119","Equal-sample","0.778019326345617","AUC","1.54399999999998"
"can09","CAN","119","Equal-sample","0.103927921984785","COR","1.54399999999998"
"can09","CAN","119","Default","0.760665300122977","AUC","2.17200000000003"
"can09","CAN","119","Default","0.092344328227422","COR","2.17200000000003"
"can09","CAN","119","Down-sample","0.788871128173513","AUC","0.422000000000025"
"can09","CAN","119","Down-sample","0.111774322196404","COR","0.422000000000025"
"can09","CAN","119","Weighted","0.768498158827958","AUC","2.52800000000002"
"can09","CAN","119","Weighted","0.0935253341789948","COR","2.52800000000002"
"can09","CAN","119","ranger","0.787518352108402","AUC","0.287999999999897"
"can09","CAN","119","ranger","0.0842430286055122","COR","0.287999999999897"
"can09","CAN","119","ranger-tuned","0.784894554150211","AUC","7.63599999999997"
"can09","CAN","119","ranger-tuned","0.0999551948975749","COR","7.63599999999997"
