"species","region","occ","model","value","metric","time"
"swi17","SWI","458","Regression","0.984948513619312","AUC","53.0110000000004"
"swi17","SWI","458","Regression","0.745520625422821","COR","53.0110000000004"
"swi17","SWI","458","Equal-sample","0.988171012398207","AUC","6.29299999999967"
"swi17","SWI","458","Equal-sample","0.691313148079289","COR","6.29299999999967"
"swi17","SWI","458","Default","0.983538910857305","AUC","8.39599999999973"
"swi17","SWI","458","Default","0.743429173280276","COR","8.39599999999973"
"swi17","SWI","458","Down-sample","0.988154285179034","AUC","1.67700000000059"
"swi17","SWI","458","Down-sample","0.72016921964711","COR","1.67700000000059"
"swi17","SWI","458","Weighted","0.985878881551184","AUC","8.17100000000028"
"swi17","SWI","458","Weighted","0.751622586750496","COR","8.17100000000028"
"swi17","SWI","458","ranger","0.985067276875609","AUC","1.01499999999942"
"swi17","SWI","458","ranger","0.70260080367076","COR","1.01499999999942"
"swi17","SWI","458","ranger-tuned","0.986608857397144","AUC","25.6180000000004"
"swi17","SWI","458","ranger-tuned","0.743335352151738","COR","25.6180000000004"
