"species","region","occ","model","value","metric","time"
"nz30","NZ","101","Regression","0.729475787148702","AUC","6.64399999999978"
"nz30","NZ","101","Regression","0.282805479980078","COR","6.64399999999978"
"nz30","NZ","101","Equal-sample","0.811245168393054","AUC","1.51299999999992"
"nz30","NZ","101","Equal-sample","0.530062821083218","COR","1.51299999999992"
"nz30","NZ","101","Default","0.726020041626154","AUC","1.65599999999995"
"nz30","NZ","101","Default","0.264191602923074","COR","1.65599999999995"
"nz30","NZ","101","Down-sample","0.798951935914562","AUC","0.371000000000095"
"nz30","NZ","101","Down-sample","0.509999715059557","COR","0.371000000000095"
"nz30","NZ","101","Weighted","0.728100539900167","AUC","2.46300000000019"
"nz30","NZ","101","Weighted","0.264379414703636","COR","2.46300000000019"
"nz30","NZ","101","ranger","0.781209884890969","AUC","0.255000000000109"
"nz30","NZ","101","ranger","0.480772246618259","COR","0.255000000000109"
"nz30","NZ","101","ranger-tuned","0.755361129255761","AUC","5.61899999999969"
"nz30","NZ","101","ranger-tuned","0.439506686617366","COR","5.61899999999969"
