"species","region","occ","model","value","metric","time"
"nz33","NZ","19","Regression","0.67421716723712","AUC","6.85599999999977"
"nz33","NZ","19","Regression","0.11389897333813","COR","6.85599999999977"
"nz33","NZ","19","Equal-sample","0.774737779222528","AUC","0.218999999999596"
"nz33","NZ","19","Equal-sample","0.196725811032385","COR","0.218999999999596"
"nz33","NZ","19","Default","0.635732507961699","AUC","0.958000000000084"
"nz33","NZ","19","Default","0.108175487217334","COR","0.958000000000084"
"nz33","NZ","19","Down-sample","0.772129238507712","AUC","0.164999999999964"
"nz33","NZ","19","Down-sample","0.199974118718908","COR","0.164999999999964"
"nz33","NZ","19","Weighted","0.659542375878671","AUC","1.22899999999981"
"nz33","NZ","19","Weighted","0.0937595325370883","COR","1.22899999999981"
"nz33","NZ","19","ranger","0.794494273065729","AUC","0.237999999999829"
"nz33","NZ","19","ranger","0.216485224496466","COR","0.237999999999829"
"nz33","NZ","19","ranger-tuned","0.786411996459657","AUC","5.48099999999977"
"nz33","NZ","19","ranger-tuned","0.209368841947712","COR","5.48099999999977"
