"species","region","occ","model","value","metric","time"
"can15","CAN","721","Regression","0.541323860146905","AUC","14.058"
"can15","CAN","721","Regression","0.0624347328233568","COR","14.058"
"can15","CAN","721","Equal-sample","0.556153052182213","AUC","12.4530000000001"
"can15","CAN","721","Equal-sample","0.0754434961162241","COR","12.4530000000001"
"can15","CAN","721","Default","0.53889088990785","AUC","3.74400000000003"
"can15","CAN","721","Default","0.0572709166897434","COR","3.74400000000003"
"can15","CAN","721","Down-sample","0.552290972652686","AUC","1.73799999999994"
"can15","CAN","721","Down-sample","0.0720368836388007","COR","1.73799999999994"
"can15","CAN","721","Weighted","0.545601439015767","AUC","3.91499999999996"
"can15","CAN","721","Weighted","0.0633752127318893","COR","3.91499999999996"
"can15","CAN","721","ranger","0.659386428414981","AUC","0.29200000000003"
"can15","CAN","721","ranger","0.183188099785069","COR","0.29200000000003"
"can15","CAN","721","ranger-tuned","0.6580068085545","AUC","8.48900000000003"
"can15","CAN","721","ranger-tuned","0.178753158466072","COR","8.48900000000003"
