"species","region","occ","model","value","metric","time"
"nz14","NZ","19","Regression","0.421110436002429","AUC","6.60500000000002"
"nz14","NZ","19","Regression","-0.0799885374130925","COR","6.60500000000002"
"nz14","NZ","19","Equal-sample","0.4426571368725","AUC","0.236000000000104"
"nz14","NZ","19","Equal-sample","-0.0899237751102134","COR","0.236000000000104"
"nz14","NZ","19","Default","0.413075369473567","AUC","1.21599999999989"
"nz14","NZ","19","Default","-0.0721059170989466","COR","1.21599999999989"
"nz14","NZ","19","Down-sample","0.413334953545255","AUC","0.162000000000035"
"nz14","NZ","19","Down-sample","-0.135728743867828","COR","0.162000000000035"
"nz14","NZ","19","Weighted","0.468728878565046","AUC","1.22600000000011"
"nz14","NZ","19","Weighted","-0.0125739475271711","COR","1.22600000000011"
"nz14","NZ","19","ranger","0.454076365716845","AUC","0.234000000000151"
"nz14","NZ","19","ranger","-0.0769079764626307","COR","0.234000000000151"
"nz14","NZ","19","ranger-tuned","0.444289783898963","AUC","5.76700000000005"
"nz14","NZ","19","ranger-tuned","-0.0960471339167123","COR","5.76700000000005"
