"species","region","occ","model","value","metric","time"
"can14","CAN","18","Regression","0.750691376755334","AUC","4.48799999999994"
"can14","CAN","18","Regression","0.104183370733222","COR","4.48799999999994"
"can14","CAN","18","Equal-sample","0.898415514078012","AUC","0.20799999999997"
"can14","CAN","18","Equal-sample","0.228584963898263","COR","0.20799999999997"
"can14","CAN","18","Default","0.717257779973319","AUC","1.50799999999992"
"can14","CAN","18","Default","0.106267443389524","COR","1.50799999999992"
"can14","CAN","18","Down-sample","0.889141027450407","AUC","0.197999999999979"
"can14","CAN","18","Down-sample","0.243685967289316","COR","0.197999999999979"
"can14","CAN","18","Weighted","0.690038723449312","AUC","1.61199999999997"
"can14","CAN","18","Weighted","0.0867405947636095","COR","1.61199999999997"
"can14","CAN","18","ranger","0.904238850469221","AUC","0.423999999999978"
"can14","CAN","18","ranger","0.241499873565648","COR","0.423999999999978"
"can14","CAN","18","ranger-tuned","0.901111071907341","AUC","7.96100000000001"
"can14","CAN","18","ranger-tuned","0.249083564522238","COR","7.96100000000001"
