"species","region","occ","model","value","metric","time"
"awt07","AWT","158","Regression","0.542733209399876","AUC","1.48100000000001"
"awt07","AWT","158","Regression","0.0816101031470466","COR","1.48100000000001"
"awt07","AWT","158","Equal-sample","0.569355069355068","AUC","2.30099999999999"
"awt07","AWT","158","Equal-sample","0.119075664828511","COR","2.30099999999999"
"awt07","AWT","158","Default","0.538014204680872","AUC","0.613"
"awt07","AWT","158","Default","0.0705303404567829","COR","0.613"
"awt07","AWT","158","Down-sample","0.567996567996569","AUC","0.328999999999994"
"awt07","AWT","158","Down-sample","0.111872075464399","COR","0.328999999999994"
"awt07","AWT","158","Weighted","0.556842556842555","AUC","0.846000000000004"
"awt07","AWT","158","Weighted","0.0962551459908939","COR","0.846000000000004"
"awt07","AWT","158","ranger","0.606987940321274","AUC","0.111000000000004"
"awt07","AWT","158","ranger","0.182330301088215","COR","0.111000000000004"
"awt07","AWT","158","ranger-tuned","0.616640449973783","AUC","2.673"
"awt07","AWT","158","ranger-tuned","0.186800255140761","COR","2.673"
