"species","region","occ","model","value","metric","time"
"sa15","SA","88","Regression","0.595133819951337","AUC","2.32199999999966"
"sa15","SA","88","Regression","0.143582403921588","COR","2.32199999999966"
"sa15","SA","88","Equal-sample","0.582481751824817","AUC","1.13500000000022"
"sa15","SA","88","Equal-sample","0.0983068953004575","COR","1.13500000000022"
"sa15","SA","88","Default","0.586618004866178","AUC","0.982000000000426"
"sa15","SA","88","Default","0.119846464153029","COR","0.982000000000426"
"sa15","SA","88","Down-sample","0.587591240875913","AUC","0.227000000000317"
"sa15","SA","88","Down-sample","0.0987211415775949","COR","0.227000000000317"
"sa15","SA","88","Weighted","0.58710462287105","AUC","1.08800000000019"
"sa15","SA","88","Weighted","0.0998821747714263","COR","1.08800000000019"
"sa15","SA","88","ranger","0.599756690997568","AUC","0.228999999999814"
"sa15","SA","88","ranger","0.12770276814742","COR","0.228999999999814"
"sa15","SA","88","ranger-tuned","0.58978102189781","AUC","3.69900000000007"
"sa15","SA","88","ranger-tuned","0.141454861132869","COR","3.69900000000007"
