"species","region","occ","model","value","metric","time"
"can03","CAN","165","Regression","0.641329076712319","AUC","7.35599999999999"
"can03","CAN","165","Regression","0.0849681551458304","COR","7.35599999999999"
"can03","CAN","165","Equal-sample","0.651025252933458","AUC","2.14299999999997"
"can03","CAN","165","Equal-sample","0.111924627442764","COR","2.14299999999997"
"can03","CAN","165","Default","0.639290910314319","AUC","1.91899999999998"
"can03","CAN","165","Default","0.0811242302551198","COR","1.91899999999998"
"can03","CAN","165","Down-sample","0.649676989013658","AUC","0.51400000000001"
"can03","CAN","165","Down-sample","0.109917869800305","COR","0.51400000000001"
"can03","CAN","165","Weighted","0.625292126413611","AUC","2.21799999999996"
"can03","CAN","165","Weighted","0.0738964389490791","COR","2.21799999999996"
"can03","CAN","165","ranger","0.662621686857709","AUC","0.310999999999979"
"can03","CAN","165","ranger","0.122817590231643","COR","0.310999999999979"
"can03","CAN","165","ranger-tuned","0.664015903247068","AUC","8.21800000000002"
"can03","CAN","165","ranger-tuned","0.123528235527769","COR","8.21800000000002"
