"species","region","occ","model","value","metric","time"
"nsw51","NSW","63","Regression","0.945109780439122","AUC","1.05899999999997"
"nsw51","NSW","63","Regression","0.221026100474705","COR","1.05899999999997"
"nsw51","NSW","63","Equal-sample","0.958499667332003","AUC","2.26999999999998"
"nsw51","NSW","63","Equal-sample","0.160465272603624","COR","2.26999999999998"
"nsw51","NSW","63","Default","0.957751164337991","AUC","0.898000000000138"
"nsw51","NSW","63","Default","0.229947146945306","COR","0.898000000000138"
"nsw51","NSW","63","Down-sample","0.950515635395875","AUC","0.315999999999804"
"nsw51","NSW","63","Down-sample","0.176536488202771","COR","0.315999999999804"
"nsw51","NSW","63","Weighted","0.98270126413839","AUC","0.878000000000156"
"nsw51","NSW","63","Weighted","0.281097617404318","COR","0.878000000000156"
"nsw51","NSW","63","ranger","0.748835662009315","AUC","0.0679999999999836"
"nsw51","NSW","63","ranger","0.0725979860214324","COR","0.0679999999999836"
"nsw51","NSW","63","ranger-tuned","0.732867598137059","AUC","2.43599999999992"
"nsw51","NSW","63","ranger-tuned","0.0628987913070416","COR","2.43599999999992"
