"species","region","occ","model","value","metric","time"
"nsw44","NSW","16","Regression","0.98","AUC","1.20499999999993"
"nsw44","NSW","16","Regression","0.515923934289845","COR","1.20499999999993"
"nsw44","NSW","16","Equal-sample","0.991481481481482","AUC","0.419999999999845"
"nsw44","NSW","16","Equal-sample","0.363518600551151","COR","0.419999999999845"
"nsw44","NSW","16","Default","0.980987654320988","AUC","0.330999999999904"
"nsw44","NSW","16","Default","0.572169366238921","COR","0.330999999999904"
"nsw44","NSW","16","Down-sample","0.992469135802469","AUC","0.0800000000001546"
"nsw44","NSW","16","Down-sample","0.381576600519139","COR","0.0800000000001546"
"nsw44","NSW","16","Weighted","0.983641975308642","AUC","0.381000000000085"
"nsw44","NSW","16","Weighted","0.647121316009156","COR","0.381000000000085"
"nsw44","NSW","16","ranger","0.989382716049383","AUC","0.0780000000002019"
"nsw44","NSW","16","ranger","0.47421414593272","COR","0.0780000000002019"
"nsw44","NSW","16","ranger-tuned","0.990864197530864","AUC","2.08400000000006"
"nsw44","NSW","16","ranger-tuned","0.461487866736055","COR","2.08400000000006"
