"species","region","occ","model","value","metric","time"
"awt36","AWT","56","Regression","0.580353710111493","AUC","0.478000000000009"
"awt36","AWT","56","Regression","0.0769803851832571","COR","0.478000000000009"
"awt36","AWT","56","Equal-sample","0.54786620530565","AUC","0.715000000000003"
"awt36","AWT","56","Equal-sample","0.100758104255576","COR","0.715000000000003"
"awt36","AWT","56","Default","0.595155709342558","AUC","0.259999999999991"
"awt36","AWT","56","Default","0.088855399239688","COR","0.259999999999991"
"awt36","AWT","56","Down-sample","0.539215686274506","AUC","0.109000000000009"
"awt36","AWT","56","Down-sample","0.0909061701724304","COR","0.109000000000009"
"awt36","AWT","56","Weighted","0.558631295655517","AUC","0.280999999999977"
"awt36","AWT","56","Weighted","0.115153764313146","COR","0.280999999999977"
"awt36","AWT","56","ranger","0.555555555555553","AUC","0.0589999999999975"
"awt36","AWT","56","ranger","0.0867636852296712","COR","0.0589999999999975"
"awt36","AWT","56","ranger-tuned","0.543637062668202","AUC","1.977"
"awt36","AWT","56","ranger-tuned","0.0966154884728702","COR","1.977"
