"species","region","occ","model","value","metric","time"
"swi23","SWI","986","Regression","0.879154442169852","AUC","143.444"
"swi23","SWI","986","Regression","0.594789132031381","COR","143.444"
"swi23","SWI","986","Equal-sample","0.881404064035949","AUC","19.4119999999994"
"swi23","SWI","986","Equal-sample","0.537927411874187","COR","19.4119999999994"
"swi23","SWI","986","Default","0.878719352282484","AUC","13.0460000000003"
"swi23","SWI","986","Default","0.591554856615807","COR","13.0460000000003"
"swi23","SWI","986","Down-sample","0.882846554657264","AUC","3.69200000000001"
"swi23","SWI","986","Down-sample","0.55557557115006","COR","3.69200000000001"
"swi23","SWI","986","Weighted","0.865533601250269","AUC","14.3719999999994"
"swi23","SWI","986","Weighted","0.546611096748457","COR","14.3719999999994"
"swi23","SWI","986","ranger","0.839915654902862","AUC","1.6840000000002"
"swi23","SWI","986","ranger","0.511640366265643","COR","1.6840000000002"
"swi23","SWI","986","ranger-tuned","0.870245653424911","AUC","25.5389999999998"
"swi23","SWI","986","ranger-tuned","0.558940017194292","COR","25.5389999999998"
