"species","region","occ","model","value","metric","time"
"nsw05","NSW","22","Regression","0.635283018867926","AUC","0.225999999999999"
"nsw05","NSW","22","Regression","0.122431835672757","COR","0.225999999999999"
"nsw05","NSW","22","Equal-sample","0.613419811320756","AUC","0.465000000000032"
"nsw05","NSW","22","Equal-sample","0.104478504936963","COR","0.465000000000032"
"nsw05","NSW","22","Default","0.632995283018869","AUC","0.146000000000072"
"nsw05","NSW","22","Default","0.120368151833052","COR","0.146000000000072"
"nsw05","NSW","22","Down-sample","0.614386792452831","AUC","0.0649999999999409"
"nsw05","NSW","22","Down-sample","0.102654597010406","COR","0.0649999999999409"
"nsw05","NSW","22","Weighted","0.581367924528303","AUC","0.161000000000058"
"nsw05","NSW","22","Weighted","0.0564984502362577","COR","0.161000000000058"
"nsw05","NSW","22","ranger","0.622500000000002","AUC","0.0529999999999973"
"nsw05","NSW","22","ranger","0.106334425637862","COR","0.0529999999999973"
"nsw05","NSW","22","ranger-tuned","0.623301886792456","AUC","1.55999999999995"
"nsw05","NSW","22","ranger-tuned","0.108323288409175","COR","1.55999999999995"
