"species","region","occ","model","value","metric","time"
"swi22","SWI","560","Regression","0.85006248456049","AUC","85.7079999999996"
"swi22","SWI","560","Regression","0.267131558983742","COR","85.7079999999996"
"swi22","SWI","560","Equal-sample","0.864239996601871","AUC","9.55500000000029"
"swi22","SWI","560","Equal-sample","0.217635051697355","COR","9.55500000000029"
"swi22","SWI","560","Default","0.853136691403406","AUC","10.5540000000001"
"swi22","SWI","560","Default","0.271180145758405","COR","10.5540000000001"
"swi22","SWI","560","Down-sample","0.863450556157265","AUC","2.29899999999998"
"swi22","SWI","560","Down-sample","0.23002032350716","COR","2.29899999999998"
"swi22","SWI","560","Weighted","0.84482339448772","AUC","12.2820000000002"
"swi22","SWI","560","Weighted","0.242570619918275","COR","12.2820000000002"
"swi22","SWI","560","ranger","0.842789292896062","AUC","1.99299999999948"
"swi22","SWI","560","ranger","0.176693319344886","COR","1.99299999999948"
"swi22","SWI","560","ranger-tuned","0.853051739228083","AUC","23.8559999999998"
"swi22","SWI","560","ranger-tuned","0.210827804583081","COR","23.8559999999998"
