"species","region","occ","model","value","metric","time"
"nz16","NZ","40","Regression","0.578505068807402","AUC","5.12400000000002"
"nz16","NZ","40","Regression","0.0557153057787577","COR","5.12400000000002"
"nz16","NZ","40","Equal-sample","0.63214755161576","AUC","0.567999999999984"
"nz16","NZ","40","Equal-sample","0.112764399726775","COR","0.567999999999984"
"nz16","NZ","40","Default","0.566894174449634","AUC","2.10799999999995"
"nz16","NZ","40","Default","0.0556982874085748","COR","2.10799999999995"
"nz16","NZ","40","Down-sample","0.62933818228377","AUC","0.2349999999999"
"nz16","NZ","40","Down-sample","0.103992611173545","COR","0.2349999999999"
"nz16","NZ","40","Weighted","0.516792297761497","AUC","2.26099999999997"
"nz16","NZ","40","Weighted","0.038158801951041","COR","2.26099999999997"
"nz16","NZ","40","ranger","0.607767920347479","AUC","0.329999999999927"
"nz16","NZ","40","ranger","0.086111712631799","COR","0.329999999999927"
"nz16","NZ","40","ranger-tuned","0.599613427232315","AUC","5.99200000000019"
"nz16","NZ","40","ranger-tuned","0.0893760010068651","COR","5.99200000000019"
