"species","region","occ","model","value","metric","time"
"swi19","SWI","36","Regression","0.949158969065644","AUC","24.8850000000002"
"swi19","SWI","36","Regression","0.0973858320780453","COR","24.8850000000002"
"swi19","SWI","36","Equal-sample","0.972601982241978","AUC","0.376000000000204"
"swi19","SWI","36","Equal-sample","0.134341580203559","COR","0.376000000000204"
"swi19","SWI","36","Default","0.919051430858548","AUC","4.79699999999957"
"swi19","SWI","36","Default","0.10383623015733","COR","4.79699999999957"
"swi19","SWI","36","Down-sample","0.970479656214782","AUC","0.651000000000749"
"swi19","SWI","36","Down-sample","0.141386728421098","COR","0.651000000000749"
"swi19","SWI","36","Weighted","0.81082860242478","AUC","4.78099999999995"
"swi19","SWI","36","Weighted","0.07092299393124","COR","4.78099999999995"
"swi19","SWI","36","ranger","0.964362828223251","AUC","1.09099999999944"
"swi19","SWI","36","ranger","0.138050285048472","COR","1.09099999999944"
"swi19","SWI","36","ranger-tuned","0.969044584645526","AUC","21.4480000000003"
"swi19","SWI","36","ranger-tuned","0.1444139253089","COR","21.4480000000003"
