"species","region","occ","model","value","metric","time"
"sa01","SA","120","Regression","0.553284671532848","AUC","2.53999999999996"
"sa01","SA","120","Regression","0.108286460001965","COR","2.53999999999996"
"sa01","SA","120","Equal-sample","0.635523114355233","AUC","1.62199999999984"
"sa01","SA","120","Equal-sample","0.174104430149033","COR","1.62199999999984"
"sa01","SA","120","Default","0.543795620437957","AUC","0.869999999999891"
"sa01","SA","120","Default","0.0907552900029562","COR","0.869999999999891"
"sa01","SA","120","Down-sample","0.590754257907544","AUC","0.289999999999964"
"sa01","SA","120","Down-sample","0.12015358719698","COR","0.289999999999964"
"sa01","SA","120","Weighted","0.627980535279808","AUC","1.03600000000006"
"sa01","SA","120","Weighted","0.159428016142101","COR","1.03600000000006"
"sa01","SA","120","ranger","0.614111922141119","AUC","0.125999999999749"
"sa01","SA","120","ranger","0.11458344286105","COR","0.125999999999749"
"sa01","SA","120","ranger-tuned","0.57323600973236","AUC","3.6579999999999"
"sa01","SA","120","ranger-tuned","0.0872098972098706","COR","3.6579999999999"
