"species","region","occ","model","value","metric","time"
"awt20","AWT","104","Regression","0.523653846153846","AUC","1.24100000000001"
"awt20","AWT","104","Regression","-0.0406856497851584","COR","1.24100000000001"
"awt20","AWT","104","Equal-sample","0.600264423076923","AUC","1.42099999999999"
"awt20","AWT","104","Equal-sample","0.126843749152996","COR","1.42099999999999"
"awt20","AWT","104","Default","0.5246875","AUC","0.709000000000003"
"awt20","AWT","104","Default","-0.0476533303770482","COR","0.709000000000003"
"awt20","AWT","104","Down-sample","0.561322115384613","AUC","0.22199999999998"
"awt20","AWT","104","Down-sample","0.0716387390513747","COR","0.22199999999998"
"awt20","AWT","104","Weighted","0.5765625","AUC","0.576999999999998"
"awt20","AWT","104","Weighted","0.043528242135963","COR","0.576999999999998"
"awt20","AWT","104","ranger","0.559086538461537","AUC","0.0889999999999986"
"awt20","AWT","104","ranger","0.0442362659009112","COR","0.0889999999999986"
"awt20","AWT","104","ranger-tuned","0.561899038461537","AUC","2.679"
"awt20","AWT","104","ranger-tuned","0.0489129972513867","COR","2.679"
