"species","region","occ","model","value","metric","time"
"nsw02","NSW","6","Regression","0.706772036975899","AUC","0.192000000000007"
"nsw02","NSW","6","Regression","0.293803081709188","COR","0.192000000000007"
"nsw02","NSW","6","Equal-sample","0.717800841862002","AUC","0.119000000000028"
"nsw02","NSW","6","Equal-sample","0.287710612169776","COR","0.119000000000028"
"nsw02","NSW","6","Default","0.692916391548366","AUC","0.0699999999999363"
"nsw02","NSW","6","Default","0.271848498840697","COR","0.0699999999999363"
"nsw02","NSW","6","Down-sample","0.70300635523275","AUC","0.0209999999999582"
"nsw02","NSW","6","Down-sample","0.28270636477334","COR","0.0209999999999582"
"nsw02","NSW","6","Weighted","0.728128095080883","AUC","0.0760000000000218"
"nsw02","NSW","6","Weighted","0.289344502133629","COR","0.0760000000000218"
"nsw02","NSW","6","ranger","0.695134532849127","AUC","0.0419999999999163"
"nsw02","NSW","6","ranger","0.263964752641029","COR","0.0419999999999163"
"nsw02","NSW","6","ranger-tuned","0.685209640145259","AUC","1.35300000000007"
"nsw02","NSW","6","ranger-tuned","0.245566789382885","COR","1.35300000000007"
