"species","region","occ","model","value","metric","time"
"nsw37","NSW","6","Regression","0.551682217614534","AUC","0.7800000000002"
"nsw37","NSW","6","Regression","0.0478765366781194","COR","0.7800000000002"
"nsw37","NSW","6","Equal-sample","0.53802577014218","AUC","0.20900000000006"
"nsw37","NSW","6","Equal-sample","0.0814314902320288","COR","0.20900000000006"
"nsw37","NSW","6","Default","0.533082790284354","AUC","0.242999999999938"
"nsw37","NSW","6","Default","0.0524183885272006","COR","0.242999999999938"
"nsw37","NSW","6","Down-sample","0.546168419233807","AUC","0.0510000000001583"
"nsw37","NSW","6","Down-sample","0.0945357319608625","COR","0.0510000000001583"
"nsw37","NSW","6","Weighted","0.55895783965245","AUC","0.298000000000002"
"nsw37","NSW","6","Weighted","0.0916205672659103","COR","0.298000000000002"
"nsw37","NSW","6","ranger","0.570673504146919","AUC","0.0860000000000127"
"nsw37","NSW","6","ranger","0.098971753545422","COR","0.0860000000000127"
"nsw37","NSW","6","ranger-tuned","0.579291321090047","AUC","2.12200000000007"
"nsw37","NSW","6","ranger-tuned","0.0962563767894443","COR","2.12200000000007"
