"species","region","occ","model","value","metric","time"
"awt01","AWT","178","Regression","0.709107643758767","AUC","1.959"
"awt01","AWT","178","Regression","0.345848780922299","COR","1.959"
"awt01","AWT","178","Equal-sample","0.739305750350636","AUC","2.944"
"awt01","AWT","178","Equal-sample","0.360204833704494","COR","2.944"
"awt01","AWT","178","Default","0.699355715287521","AUC","0.818"
"awt01","AWT","178","Default","0.330843010904258","COR","0.818"
"awt01","AWT","178","Down-sample","0.731635694249653","AUC","0.532"
"awt01","AWT","178","Down-sample","0.36454224862846","COR","0.532"
"awt01","AWT","178","Weighted","0.691926718092569","AUC","0.708"
"awt01","AWT","178","Weighted","0.327243895207427","COR","0.708"
"awt01","AWT","178","ranger","0.73886746143058","AUC","0.093"
"awt01","AWT","178","ranger","0.322495306835439","COR","0.093"
"awt01","AWT","178","ranger-tuned","0.739327664796639","AUC","3.444"
"awt01","AWT","178","ranger-tuned","0.327548932223792","COR","3.444"
