"species","region","occ","model","value","metric","time"
"can07","CAN","221","Regression","0.68349734057701","AUC","8.06399999999996"
"can07","CAN","221","Regression","0.0752166818940151","COR","8.06399999999996"
"can07","CAN","221","Equal-sample","0.69383627200736","AUC","2.98099999999999"
"can07","CAN","221","Equal-sample","0.0996685080242473","COR","2.98099999999999"
"can07","CAN","221","Default","0.68106159256602","AUC","2.09200000000004"
"can07","CAN","221","Default","0.068458275517065","COR","2.09200000000004"
"can07","CAN","221","Down-sample","0.697754222827954","AUC","0.609000000000037"
"can07","CAN","221","Down-sample","0.0997255739193471","COR","0.609000000000037"
"can07","CAN","221","Weighted","0.680186402162795","AUC","2.69999999999999"
"can07","CAN","221","Weighted","0.0615719363785672","COR","2.69999999999999"
"can07","CAN","221","ranger","0.705822130600937","AUC","0.350999999999999"
"can07","CAN","221","ranger","0.101968735449055","COR","0.350999999999999"
"can07","CAN","221","ranger-tuned","0.708493681207592","AUC","7.76900000000001"
"can07","CAN","221","ranger-tuned","0.102578872902065","COR","7.76900000000001"
