"species","region","occ","model","value","metric","time"
"nz31","NZ","47","Regression","0.894827225130885","AUC","4.05400000000009"
"nz31","NZ","47","Regression","0.0451392019737985","COR","4.05400000000009"
"nz31","NZ","47","Equal-sample","0.884982984293194","AUC","0.601000000000113"
"nz31","NZ","47","Equal-sample","0.0519986670140896","COR","0.601000000000113"
"nz31","NZ","47","Default","0.886904450261784","AUC","1.23700000000008"
"nz31","NZ","47","Default","0.0394354528970989","COR","1.23700000000008"
"nz31","NZ","47","Down-sample","0.909950261780104","AUC","0.221999999999753"
"nz31","NZ","47","Down-sample","0.0592724182859426","COR","0.221999999999753"
"nz31","NZ","47","Weighted","0.918000000000002","AUC","1.65099999999984"
"nz31","NZ","47","Weighted","0.0546079422643967","COR","1.65099999999984"
"nz31","NZ","47","ranger","0.887315445026177","AUC","0.295000000000073"
"nz31","NZ","47","ranger","0.0473659308805286","COR","0.295000000000073"
"nz31","NZ","47","ranger-tuned","0.89945942408377","AUC","5.88000000000011"
"nz31","NZ","47","ranger-tuned","0.0567351116464325","COR","5.88000000000011"
