"species","region","occ","model","value","metric","time"
"sa25","SA","66","Regression","0.58352758352758","AUC","2.18200000000024"
"sa25","SA","66","Regression","0.142134883238213","COR","2.18200000000024"
"sa25","SA","66","Equal-sample","0.753690753690751","AUC","0.79300000000012"
"sa25","SA","66","Equal-sample","0.208356505245073","COR","0.79300000000012"
"sa25","SA","66","Default","0.626651126651124","AUC","0.838999999999942"
"sa25","SA","66","Default","0.184180845048839","COR","0.838999999999942"
"sa25","SA","66","Down-sample","0.758352758352757","AUC","0.184000000000196"
"sa25","SA","66","Down-sample","0.20908130359153","COR","0.184000000000196"
"sa25","SA","66","Weighted","0.71056721056721","AUC","1.01999999999998"
"sa25","SA","66","Weighted","0.166953780751598","COR","1.01999999999998"
"sa25","SA","66","ranger","0.695804195804195","AUC","0.173999999999978"
"sa25","SA","66","ranger","0.180825467830207","COR","0.173999999999978"
"sa25","SA","66","ranger-tuned","0.697746697746698","AUC","3.38300000000027"
"sa25","SA","66","ranger-tuned","0.170380199424095","COR","3.38300000000027"
