"species","region","occ","model","value","metric","time"
"nz06","NZ","35","Regression","0.648671098934332","AUC","4.23599999999988"
"nz06","NZ","35","Regression","0.0683979584777968","COR","4.23599999999988"
"nz06","NZ","35","Equal-sample","0.702377606959352","AUC","0.424999999999955"
"nz06","NZ","35","Equal-sample","0.180644122068268","COR","0.424999999999955"
"nz06","NZ","35","Default","0.618456507655841","AUC","1.154"
"nz06","NZ","35","Default","0.0689143284043687","COR","1.154"
"nz06","NZ","35","Down-sample","0.702824701173018","AUC","0.189000000000078"
"nz06","NZ","35","Down-sample","0.161884435431771","COR","0.189000000000078"
"nz06","NZ","35","Weighted","0.628428453688713","AUC","1.63499999999999"
"nz06","NZ","35","Weighted","0.0545344782656417","COR","1.63499999999999"
"nz06","NZ","35","ranger","0.733864949536146","AUC","0.245999999999867"
"nz06","NZ","35","ranger","0.218712921091751","COR","0.245999999999867"
"nz06","NZ","35","ranger-tuned","0.716576144596449","AUC","5.61000000000013"
"nz06","NZ","35","ranger-tuned","0.166523017364123","COR","5.61000000000013"
