"species","region","occ","model","value","metric","time"
"nsw06","NSW","44","Regression","0.509005818717104","AUC","0.269999999999982"
"nsw06","NSW","44","Regression","0.0115912251797753","COR","0.269999999999982"
"nsw06","NSW","44","Equal-sample","0.526746656667917","AUC","1.05799999999999"
"nsw06","NSW","44","Equal-sample","0.0424520152356037","COR","1.05799999999999"
"nsw06","NSW","44","Default","0.507721257065089","AUC","0.211000000000013"
"nsw06","NSW","44","Default","0.0108534047977766","COR","0.211000000000013"
"nsw06","NSW","44","Down-sample","0.523483175714147","AUC","0.134999999999991"
"nsw06","NSW","44","Down-sample","0.0298209046693594","COR","0.134999999999991"
"nsw06","NSW","44","Weighted","0.527579885847603","AUC","0.232000000000085"
"nsw06","NSW","44","Weighted","0.0344133552190981","COR","0.232000000000085"
"nsw06","NSW","44","ranger","0.520809898762655","AUC","0.0509999999999309"
"nsw06","NSW","44","ranger","0.0318870059488678","COR","0.0509999999999309"
"nsw06","NSW","44","ranger-tuned","0.519455901345665","AUC","1.57600000000002"
"nsw06","NSW","44","ranger-tuned","0.030235245630817","COR","1.57600000000002"
