"species","region","occ","model","value","metric","time"
"awt06","AWT","265","Regression","0.79361084897417","AUC","1.486"
"awt06","AWT","265","Regression","0.504926006220009","COR","1.486"
"awt06","AWT","265","Equal-sample","0.802121561637135","AUC","4.616"
"awt06","AWT","265","Equal-sample","0.55152826873238","COR","4.616"
"awt06","AWT","265","Default","0.798975918353081","AUC","0.917000000000002"
"awt06","AWT","265","Default","0.505786664986448","COR","0.917000000000002"
"awt06","AWT","265","Down-sample","0.808517702981373","AUC","0.518999999999998"
"awt06","AWT","265","Down-sample","0.551797977448127","COR","0.518999999999998"
"awt06","AWT","265","Weighted","0.78504770892314","AUC","0.993000000000002"
"awt06","AWT","265","Weighted","0.475190689605411","COR","0.993000000000002"
"awt06","AWT","265","ranger","0.78611373248052","AUC","0.117999999999995"
"awt06","AWT","265","ranger","0.522745858856277","COR","0.117999999999995"
"awt06","AWT","265","ranger-tuned","0.758257313620641","AUC","3.08499999999999"
"awt06","AWT","265","ranger-tuned","0.467526608527668","COR","3.08499999999999"
