"species","region","occ","model","value","metric","time"
"sa18","SA","123","Regression","0.542540561931145","AUC","2.15599999999995"
"sa18","SA","123","Regression","0.149939737767931","COR","2.15599999999995"
"sa18","SA","123","Equal-sample","0.586664028492285","AUC","1.82200000000012"
"sa18","SA","123","Equal-sample","0.125496582839049","COR","1.82200000000012"
"sa18","SA","123","Default","0.538385437277404","AUC","0.849999999999909"
"sa18","SA","123","Default","0.16258957560481","COR","0.849999999999909"
"sa18","SA","123","Down-sample","0.628017411950929","AUC","0.453999999999724"
"sa18","SA","123","Down-sample","0.167457637098302","COR","0.453999999999724"
"sa18","SA","123","Weighted","0.54313415116739","AUC","0.960999999999785"
"sa18","SA","123","Weighted","0.163111651004288","COR","0.960999999999785"
"sa18","SA","123","ranger","0.680253264740795","AUC","0.144999999999982"
"sa18","SA","123","ranger","0.251779554752065","COR","0.144999999999982"
"sa18","SA","123","ranger-tuned","0.678274633953301","AUC","3.6869999999999"
"sa18","SA","123","ranger-tuned","0.242176557698438","COR","3.6869999999999"
