"species","region","occ","model","value","metric","time"
"nsw35","NSW","6","Regression","0.484265315207342","AUC","0.754999999999882"
"nsw35","NSW","6","Regression","-0.00998103847184522","COR","0.754999999999882"
"nsw35","NSW","6","Equal-sample","0.641526555490874","AUC","0.19399999999996"
"nsw35","NSW","6","Equal-sample","0.0888409230783543","COR","0.19399999999996"
"nsw35","NSW","6","Default","0.489675718248125","AUC","0.251999999999953"
"nsw35","NSW","6","Default","-0.00741379482613506","COR","0.251999999999953"
"nsw35","NSW","6","Down-sample","0.59440810875595","AUC","0.0559999999998126"
"nsw35","NSW","6","Down-sample","0.0620527869003186","COR","0.0559999999998126"
"nsw35","NSW","6","Weighted","0.511608396397633","AUC","0.288000000000011"
"nsw35","NSW","6","Weighted","-0.0440940808925305","COR","0.288000000000011"
"nsw35","NSW","6","ranger","0.621871040646509","AUC","0.0869999999999891"
"nsw35","NSW","6","ranger","0.0546382958617197","COR","0.0869999999999891"
"nsw35","NSW","6","ranger-tuned","0.583279115159402","AUC","2.12400000000002"
"nsw35","NSW","6","ranger-tuned","0.0499124235903786","COR","2.12400000000002"
