"species","region","occ","model","value","metric","time"
"can20","CAN","380","Regression","0.756788064370254","AUC","9.69600000000003"
"can20","CAN","380","Regression","0.207918552483524","COR","9.69600000000003"
"can20","CAN","380","Equal-sample","0.788110012940371","AUC","5.03200000000004"
"can20","CAN","380","Equal-sample","0.233465432825688","COR","5.03200000000004"
"can20","CAN","380","Default","0.755658828466666","AUC","2.47900000000004"
"can20","CAN","380","Default","0.204801630069963","COR","2.47900000000004"
"can20","CAN","380","Down-sample","0.779501891775083","AUC","0.875"
"can20","CAN","380","Down-sample","0.231819317618275","COR","0.875"
"can20","CAN","380","Weighted","0.759669241048362","AUC","2.56299999999999"
"can20","CAN","380","Weighted","0.20434052742784","COR","2.56299999999999"
"can20","CAN","380","ranger","0.797298675814743","AUC","0.350999999999999"
"can20","CAN","380","ranger","0.239889143866886","COR","0.350999999999999"
"can20","CAN","380","ranger-tuned","0.796309192371608","AUC","8.18999999999994"
"can20","CAN","380","ranger-tuned","0.24567605706522","COR","8.18999999999994"
