"species","region","occ","model","value","metric","time"
"nz02","NZ","80","Regression","0.725814394018563","AUC","5.18599999999992"
"nz02","NZ","80","Regression","0.25891182310137","COR","5.18599999999992"
"nz02","NZ","80","Equal-sample","0.78570507756166","AUC","1.28700000000003"
"nz02","NZ","80","Equal-sample","0.419162068973238","COR","1.28700000000003"
"nz02","NZ","80","Default","0.718812804189018","AUC","1.69200000000001"
"nz02","NZ","80","Default","0.245516752668631","COR","1.69200000000001"
"nz02","NZ","80","Down-sample","0.782200255821815","AUC","0.477999999999838"
"nz02","NZ","80","Down-sample","0.427389536088787","COR","0.477999999999838"
"nz02","NZ","80","Weighted","0.685293742258118","AUC","2.01700000000005"
"nz02","NZ","80","Weighted","0.223691890004819","COR","2.01700000000005"
"nz02","NZ","80","ranger","0.818215684553264","AUC","0.22199999999998"
"nz02","NZ","80","ranger","0.46549144361862","COR","0.22199999999998"
"nz02","NZ","80","ranger-tuned","0.81764519212414","AUC","5.80799999999999"
"nz02","NZ","80","ranger-tuned","0.47873773780258","COR","5.80799999999999"
