"species","region","occ","model","value","metric","time"
"nz46","NZ","36","Regression","0.903496558421152","AUC","3.69399999999996"
"nz46","NZ","36","Regression","0.0861996956888671","COR","3.69399999999996"
"nz46","NZ","36","Equal-sample","0.887538200097233","AUC","0.41800000000012"
"nz46","NZ","36","Equal-sample","0.0860121188898176","COR","0.41800000000012"
"nz46","NZ","36","Default","0.897540437361594","AUC","1.26999999999998"
"nz46","NZ","36","Default","0.0795723109744945","COR","1.26999999999998"
"nz46","NZ","36","Down-sample","0.883334999381251","AUC","0.174999999999727"
"nz46","NZ","36","Down-sample","0.0898232422149836","COR","0.174999999999727"
"nz46","NZ","36","Weighted","0.83158993326264","AUC","1.11700000000019"
"nz46","NZ","36","Weighted","0.0698252980317012","COR","1.11700000000019"
"nz46","NZ","36","ranger","0.886370776568933","AUC","0.25"
"nz46","NZ","36","ranger","0.0843692832587615","COR","0.25"
"nz46","NZ","36","ranger-tuned","0.886049467340888","AUC","5.97299999999996"
"nz46","NZ","36","ranger-tuned","0.092393344503686","COR","5.97299999999996"
