"species","region","occ","model","value","metric","time"
"awt38","AWT","42","Regression","0.679505813953487","AUC","0.522999999999996"
"awt38","AWT","42","Regression","0.187931354197772","COR","0.522999999999996"
"awt38","AWT","42","Equal-sample","0.767805232558138","AUC","0.697000000000003"
"awt38","AWT","42","Equal-sample","0.325068610033169","COR","0.697000000000003"
"awt38","AWT","42","Default","0.678779069767439","AUC","0.228000000000009"
"awt38","AWT","42","Default","0.178127350142751","COR","0.228000000000009"
"awt38","AWT","42","Down-sample","0.76780523255814","AUC","0.0840000000000032"
"awt38","AWT","42","Down-sample","0.321991168781479","COR","0.0840000000000032"
"awt38","AWT","42","Weighted","0.776162790697673","AUC","0.251000000000005"
"awt38","AWT","42","Weighted","0.144628641432004","COR","0.251000000000005"
"awt38","AWT","42","ranger","0.824127906976742","AUC","0.0840000000000032"
"awt38","AWT","42","ranger","0.415306784089361","COR","0.0840000000000032"
"awt38","AWT","42","ranger-tuned","0.816860465116277","AUC","2.09099999999998"
"awt38","AWT","42","ranger-tuned","0.377258413933393","COR","2.09099999999998"
