"species","region","occ","model","value","metric","time"
"can10","CAN","234","Regression","0.691523297878227","AUC","10.999"
"can10","CAN","234","Regression","0.136189822385883","COR","10.999"
"can10","CAN","234","Equal-sample","0.7120649726465","AUC","3.26900000000001"
"can10","CAN","234","Equal-sample","0.203309734946347","COR","3.26900000000001"
"can10","CAN","234","Default","0.691518766968409","AUC","2.45000000000005"
"can10","CAN","234","Default","0.131032452044177","COR","2.45000000000005"
"can10","CAN","234","Down-sample","0.713313883427823","AUC","0.649999999999977"
"can10","CAN","234","Down-sample","0.204029803597921","COR","0.649999999999977"
"can10","CAN","234","Weighted","0.699468713317634","AUC","2.73799999999994"
"can10","CAN","234","Weighted","0.140752437752754","COR","2.73799999999994"
"can10","CAN","234","ranger","0.734580503765157","AUC","0.298999999999978"
"can10","CAN","234","ranger","0.208691511484093","COR","0.298999999999978"
"can10","CAN","234","ranger-tuned","0.736311161281186","AUC","8.19200000000001"
"can10","CAN","234","ranger-tuned","0.209357855980443","COR","8.19200000000001"
