"species","region","occ","model","value","metric","time"
"sa16","SA","37","Regression","0.863054187192116","AUC","1.99499999999989"
"sa16","SA","37","Regression","0.274789847690246","COR","1.99499999999989"
"sa16","SA","37","Equal-sample","0.921182266009853","AUC","0.416000000000167"
"sa16","SA","37","Equal-sample","0.370367737570478","COR","0.416000000000167"
"sa16","SA","37","Default","0.840394088669949","AUC","0.547000000000025"
"sa16","SA","37","Default","0.240916221957042","COR","0.547000000000025"
"sa16","SA","37","Down-sample","0.940394088669951","AUC","0.12099999999964"
"sa16","SA","37","Down-sample","0.434459403858589","COR","0.12099999999964"
"sa16","SA","37","Weighted","0.9","AUC","0.792999999999665"
"sa16","SA","37","Weighted","0.357749655084461","COR","0.792999999999665"
"sa16","SA","37","ranger","0.901477832512315","AUC","0.104000000000269"
"sa16","SA","37","ranger","0.295730665837464","COR","0.104000000000269"
"sa16","SA","37","ranger-tuned","0.919704433497537","AUC","3.54599999999982"
"sa16","SA","37","ranger-tuned","0.371960432327311","COR","3.54599999999982"
