"species","region","occ","model","value","metric","time"
"awt23","AWT","56","Regression","0.460207612456747","AUC","0.478999999999985"
"awt23","AWT","56","Regression","-0.1154185060822","COR","0.478999999999985"
"awt23","AWT","56","Equal-sample","0.512975778546717","AUC","0.735000000000014"
"awt23","AWT","56","Equal-sample","0.0181513570550944","COR","0.735000000000014"
"awt23","AWT","56","Default","0.452638408304496","AUC","0.259000000000015"
"awt23","AWT","56","Default","-0.13836668861816","COR","0.259000000000015"
"awt23","AWT","56","Down-sample","0.511461937716261","AUC","0.291999999999973"
"awt23","AWT","56","Down-sample","0.0121950835416092","COR","0.291999999999973"
"awt23","AWT","56","Weighted","0.559688581314881","AUC","0.284999999999997"
"awt23","AWT","56","Weighted","0.139801614857629","COR","0.284999999999997"
"awt23","AWT","56","ranger","0.598183391003466","AUC","0.0679999999999836"
"awt23","AWT","56","ranger","0.189670544971785","COR","0.0679999999999836"
"awt23","AWT","56","ranger-tuned","0.576557093425605","AUC","2.11199999999999"
"awt23","AWT","56","ranger-tuned","0.147769114507047","COR","2.11199999999999"
