"species","region","occ","model","value","metric","time"
"nz42","NZ","27","Regression","0.523327027945719","AUC","5.13799999999992"
"nz42","NZ","27","Regression","0.0629283974355764","COR","5.13799999999992"
"nz42","NZ","27","Equal-sample","0.544752754378251","AUC","0.449000000000069"
"nz42","NZ","27","Equal-sample","0.0721836444659241","COR","0.449000000000069"
"nz42","NZ","27","Default","0.525692505223631","AUC","1.24099999999999"
"nz42","NZ","27","Default","0.0579591654985932","COR","1.24099999999999"
"nz42","NZ","27","Down-sample","0.542671151643444","AUC","0.197000000000116"
"nz42","NZ","27","Down-sample","0.0724596856564978","COR","0.197000000000116"
"nz42","NZ","27","Weighted","0.503533729957313","AUC","1.91200000000026"
"nz42","NZ","27","Weighted","0.044917686701861","COR","1.91200000000026"
"nz42","NZ","27","ranger","0.415858020842898","AUC","0.239999999999782"
"nz42","NZ","27","ranger","-0.118248919918341","COR","0.239999999999782"
"nz42","NZ","27","ranger-tuned","0.459265307963571","AUC","6.02799999999979"
"nz42","NZ","27","ranger-tuned","-0.0393912679492135","COR","6.02799999999979"
