"species","region","occ","model","value","metric","time"
"sa06","SA","32","Regression","0.8935960591133","AUC","1.23499999999967"
"sa06","SA","32","Regression","0.286779755635378","COR","1.23499999999967"
"sa06","SA","32","Equal-sample","0.938916256157636","AUC","0.344000000000051"
"sa06","SA","32","Equal-sample","0.452444147113252","COR","0.344000000000051"
"sa06","SA","32","Default","0.893103448275862","AUC","0.51700000000028"
"sa06","SA","32","Default","0.259737483955798","COR","0.51700000000028"
"sa06","SA","32","Down-sample","0.931034482758621","AUC","0.109999999999673"
"sa06","SA","32","Down-sample","0.462332561133325","COR","0.109999999999673"
"sa06","SA","32","Weighted","0.866009852216747","AUC","0.581000000000131"
"sa06","SA","32","Weighted","0.296818430747611","COR","0.581000000000131"
"sa06","SA","32","ranger","0.94384236453202","AUC","0.13799999999992"
"sa06","SA","32","ranger","0.414293725214058","COR","0.13799999999992"
"sa06","SA","32","ranger-tuned","0.940886699507389","AUC","3.19599999999991"
"sa06","SA","32","ranger-tuned","0.460938723110198","COR","3.19599999999991"
