"species","region","occ","model","value","metric","time"
"awt10","AWT","122","Regression","0.712596803427256","AUC","1.047"
"awt10","AWT","122","Regression","0.33513339898646","COR","1.047"
"awt10","AWT","122","Equal-sample","0.699621024880545","AUC","1.65299999999999"
"awt10","AWT","122","Equal-sample","0.332947447836175","COR","1.65299999999999"
"awt10","AWT","122","Default","0.712473224583951","AUC","0.527999999999992"
"awt10","AWT","122","Default","0.329202470997215","COR","0.527999999999992"
"awt10","AWT","122","Down-sample","0.708971824023726","AUC","0.243000000000009"
"awt10","AWT","122","Down-sample","0.337491265391369","COR","0.243000000000009"
"awt10","AWT","122","Weighted","0.701742461690566","AUC","0.597999999999999"
"awt10","AWT","122","Weighted","0.309644356054683","COR","0.597999999999999"
"awt10","AWT","122","ranger","0.680466304168727","AUC","0.103999999999999"
"awt10","AWT","122","ranger","0.299251191616627","COR","0.103999999999999"
"awt10","AWT","122","ranger-tuned","0.697767342231011","AUC","2.678"
"awt10","AWT","122","ranger-tuned","0.324092665152451","COR","2.678"
