"species","region","occ","model","value","metric","time"
"awt26","AWT","34","Regression","0.484738372093026","AUC","0.436999999999983"
"awt26","AWT","34","Regression","0.0865150871971586","COR","0.436999999999983"
"awt26","AWT","34","Equal-sample","0.619186046511629","AUC","0.418000000000006"
"awt26","AWT","34","Equal-sample","0.202529329319104","COR","0.418000000000006"
"awt26","AWT","34","Default","0.483648255813955","AUC","0.227000000000004"
"awt26","AWT","34","Default","0.0653913655612709","COR","0.227000000000004"
"awt26","AWT","34","Down-sample","0.574854651162791","AUC","0.0739999999999839"
"awt26","AWT","34","Down-sample","0.177896488984504","COR","0.0739999999999839"
"awt26","AWT","34","Weighted","0.697311046511631","AUC","0.25200000000001"
"awt26","AWT","34","Weighted","0.253543665859765","COR","0.25200000000001"
"awt26","AWT","34","ranger","0.721656976744185","AUC","0.0559999999999832"
"awt26","AWT","34","ranger","0.260874970249884","COR","0.0559999999999832"
"awt26","AWT","34","ranger-tuned","0.721656976744186","AUC","1.815"
"awt26","AWT","34","ranger-tuned","0.264687441898119","COR","1.815"
