"species","region","occ","model","value","metric","time"
"swi07","SWI","857","Regression","0.927627044877588","AUC","119.357"
"swi07","SWI","857","Regression","0.35334676126237","COR","119.357"
"swi07","SWI","857","Equal-sample","0.931439150313633","AUC","15.2520000000004"
"swi07","SWI","857","Equal-sample","0.300501588749433","COR","15.2520000000004"
"swi07","SWI","857","Default","0.928144158866254","AUC","10.0950000000003"
"swi07","SWI","857","Default","0.354054753117195","COR","10.0950000000003"
"swi07","SWI","857","Down-sample","0.932522145268548","AUC","2.93099999999959"
"swi07","SWI","857","Down-sample","0.313408189472379","COR","2.93099999999959"
"swi07","SWI","857","Weighted","0.929371384457688","AUC","12.0050000000001"
"swi07","SWI","857","Weighted","0.350517012574216","COR","12.0050000000001"
"swi07","SWI","857","ranger","0.907313988485476","AUC","1.86999999999989"
"swi07","SWI","857","ranger","0.259689537807373","COR","1.86999999999989"
"swi07","SWI","857","ranger-tuned","0.912892516661284","AUC","25.2839999999997"
"swi07","SWI","857","ranger-tuned","0.278050588640279","COR","25.2839999999997"
