"species","region","occ","model","value","metric","time"
"sa17","SA","37","Regression","0.855577047066408","AUC","1.779"
"sa17","SA","37","Regression","0.463379568042601","COR","1.779"
"sa17","SA","37","Equal-sample","0.86460348162476","AUC","0.375"
"sa17","SA","37","Equal-sample","0.419402776525288","COR","0.375"
"sa17","SA","37","Default","0.842037395228884","AUC","0.662000000000262"
"sa17","SA","37","Default","0.442915653335591","COR","0.662000000000262"
"sa17","SA","37","Down-sample","0.867827208252742","AUC","0.110000000000127"
"sa17","SA","37","Down-sample","0.436911483092219","COR","0.110000000000127"
"sa17","SA","37","Weighted","0.840103159252097","AUC","0.527999999999793"
"sa17","SA","37","Weighted","0.545082910738384","COR","0.527999999999793"
"sa17","SA","37","ranger","0.865248226950357","AUC","0.132000000000062"
"sa17","SA","37","ranger","0.405363412482942","COR","0.132000000000062"
"sa17","SA","37","ranger-tuned","0.86653771760155","AUC","3.25799999999981"
"sa17","SA","37","ranger-tuned","0.460295102232625","COR","3.25799999999981"
