"species","region","occ","model","value","metric","time"
"nz28","NZ","18","Regression","0.704505222062328","AUC","3.86199999999985"
"nz28","NZ","18","Regression","0.061729597307436","COR","3.86199999999985"
"nz28","NZ","18","Equal-sample","0.662209523027127","AUC","0.220000000000027"
"nz28","NZ","18","Equal-sample","0.0372648879974967","COR","0.220000000000027"
"nz28","NZ","18","Default","0.690421743618573","AUC","1.125"
"nz28","NZ","18","Default","0.0711546914385593","COR","1.125"
"nz28","NZ","18","Down-sample","0.665902128459238","AUC","0.155999999999949"
"nz28","NZ","18","Down-sample","0.0422679335013253","COR","0.155999999999949"
"nz28","NZ","18","Weighted","0.564101774108867","AUC","1.2489999999998"
"nz28","NZ","18","Weighted","0.0295368684458268","COR","1.2489999999998"
"nz28","NZ","18","ranger","0.617469964298851","AUC","0.322999999999865"
"nz28","NZ","18","ranger","0.0234508759461739","COR","0.322999999999865"
"nz28","NZ","18","ranger-tuned","0.627688911305264","AUC","5.76200000000017"
"nz28","NZ","18","ranger-tuned","0.0320642032762479","COR","5.76200000000017"
