"species","region","occ","model","value","metric","time"
"nz26","NZ","22","Regression","0.708776821818704","AUC","3.36400000000003"
"nz26","NZ","22","Regression","0.192342193615583","COR","3.36400000000003"
"nz26","NZ","22","Equal-sample","0.805598947555028","AUC","0.229000000000042"
"nz26","NZ","22","Equal-sample","0.170508539051488","COR","0.229000000000042"
"nz26","NZ","22","Default","0.75587360778437","AUC","0.873000000000047"
"nz26","NZ","22","Default","0.186451953148453","COR","0.873000000000047"
"nz26","NZ","22","Down-sample","0.791609478236878","AUC","0.143000000000029"
"nz26","NZ","22","Down-sample","0.177146090723189","COR","0.143000000000029"
"nz26","NZ","22","Weighted","0.713007207967675","AUC","1.0630000000001"
"nz26","NZ","22","Weighted","0.115819821835801","COR","1.0630000000001"
"nz26","NZ","22","ranger","0.804544967017711","AUC","0.225999999999885"
"nz26","NZ","22","ranger","0.144015644431242","COR","0.225999999999885"
"nz26","NZ","22","ranger-tuned","0.825086071924757","AUC","5.45900000000006"
"nz26","NZ","22","ranger-tuned","0.143668518966783","COR","5.45900000000006"
