"species","region","occ","model","value","metric","time"
"can13","CAN","39","Regression","0.626525498895706","AUC","5.52499999999998"
"can13","CAN","39","Regression","0.0527330848130897","COR","5.52499999999998"
"can13","CAN","39","Equal-sample","0.659101958216063","AUC","0.442000000000007"
"can13","CAN","39","Equal-sample","0.12134364060597","COR","0.442000000000007"
"can13","CAN","39","Default","0.614735836514438","AUC","1.58600000000001"
"can13","CAN","39","Default","0.0500083044287999","COR","1.58600000000001"
"can13","CAN","39","Down-sample","0.667666473932751","AUC","0.25"
"can13","CAN","39","Down-sample","0.131180831526761","COR","0.25"
"can13","CAN","39","Weighted","0.590168947023697","AUC","1.88100000000009"
"can13","CAN","39","Weighted","0.044905665945401","COR","1.88100000000009"
"can13","CAN","39","ranger","0.67078822277684","AUC","0.31899999999996"
"can13","CAN","39","ranger","0.119327524128846","COR","0.31899999999996"
"can13","CAN","39","ranger-tuned","0.665721483736622","AUC","7.40200000000004"
"can13","CAN","39","ranger-tuned","0.128474479099094","COR","7.40200000000004"
