"species","region","occ","model","value","metric","time"
"awt28","AWT","31","Regression","0.580357142857145","AUC","0.365999999999985"
"awt28","AWT","31","Regression","0.0986285959147714","COR","0.365999999999985"
"awt28","AWT","31","Equal-sample","0.766233766233766","AUC","0.369"
"awt28","AWT","31","Equal-sample","0.325475279336616","COR","0.369"
"awt28","AWT","31","Default","0.558035714285718","AUC","0.205999999999989"
"awt28","AWT","31","Default","0.0953824535393559","COR","0.205999999999989"
"awt28","AWT","31","Down-sample","0.688717532467534","AUC","0.0660000000000025"
"awt28","AWT","31","Down-sample","0.253691825249729","COR","0.0660000000000025"
"awt28","AWT","31","Weighted","0.722402597402594","AUC","0.389999999999986"
"awt28","AWT","31","Weighted","0.314086933026955","COR","0.389999999999986"
"awt28","AWT","31","ranger","0.788149350649351","AUC","0.070999999999998"
"awt28","AWT","31","ranger","0.340130165815741","COR","0.070999999999998"
"awt28","AWT","31","ranger-tuned","0.818181818181818","AUC","2.006"
"awt28","AWT","31","ranger-tuned","0.361067297464789","COR","2.006"
