"species","region","occ","model","value","metric","time"
"sa24","SA","138","Regression","0.726281352235549","AUC","1.99800000000005"
"sa24","SA","138","Regression","0.223667129303502","COR","1.99800000000005"
"sa24","SA","138","Equal-sample","0.800254452926207","AUC","1.91299999999956"
"sa24","SA","138","Equal-sample","0.361940465108633","COR","1.91299999999956"
"sa24","SA","138","Default","0.71901126862959","AUC","0.960000000000036"
"sa24","SA","138","Default","0.212758485104057","COR","0.960000000000036"
"sa24","SA","138","Down-sample","0.804071246819339","AUC","0.297000000000025"
"sa24","SA","138","Down-sample","0.365443979299621","COR","0.297000000000025"
"sa24","SA","138","Weighted","0.812431842966194","AUC","1.05700000000024"
"sa24","SA","138","Weighted","0.353943185243226","COR","1.05700000000024"
"sa24","SA","138","ranger","0.787713558705922","AUC","0.135999999999967"
"sa24","SA","138","ranger","0.33015684499184","COR","0.135999999999967"
"sa24","SA","138","ranger-tuned","0.796619411123226","AUC","3.98800000000028"
"sa24","SA","138","ranger-tuned","0.350258464696709","COR","3.98800000000028"
