"species","region","occ","model","value","metric","time"
"swi05","SWI","91","Regression","0.988460327005123","AUC","334.786000000007"
"swi05","SWI","91","Regression","0.565795216427743","COR","334.786000000007"
"swi05","SWI","91","Equal-sample","0.988652177647968","AUC","1.07200000000012"
"swi05","SWI","91","Equal-sample","0.269342532150227","COR","1.07200000000012"
"swi05","SWI","91","Default","0.991272227471867","AUC","27.2459999999992"
"swi05","SWI","91","Default","0.571303977909378","COR","27.2459999999992"
"swi05","SWI","91","Down-sample","0.989671563153224","AUC","3.87599999998929"
"swi05","SWI","91","Down-sample","0.299015743851834","COR","3.87599999998929"
"swi05","SWI","91","Weighted","0.938955702545779","AUC","21.823000000004"
"swi05","SWI","91","Weighted","0.580497746865119","COR","21.823000000004"
"swi05","SWI","91","ranger","0.983320447842388","AUC","4.5109999999986"
"swi05","SWI","91","ranger","0.340215111057964","COR","4.5109999999986"
"swi05","SWI","91","ranger-tuned","0.987701514761041","AUC","91.6380000000063"
"swi05","SWI","91","ranger-tuned","0.51405409261317","COR","91.6380000000063"
