"species","region","occ","model","value","metric","time"
"awt32","AWT","74","Regression","0.507641065830721","AUC","187.071"
"awt32","AWT","74","Regression","0.0263774925688092","COR","187.071"
"awt32","AWT","74","Equal-sample","0.578761755485893","AUC","1.04999999999927"
"awt32","AWT","74","Equal-sample","0.125145984979802","COR","1.04999999999927"
"awt32","AWT","74","Default","0.508424764890285","AUC","30.735999999999"
"awt32","AWT","74","Default","0.041718485063463","COR","30.735999999999"
"awt32","AWT","74","Down-sample","0.547805642633227","AUC","4.09200000000055"
"awt32","AWT","74","Down-sample","0.106375717684402","COR","4.09200000000055"
"awt32","AWT","74","Weighted","0.580133228840127","AUC","41.0160000000014"
"awt32","AWT","74","Weighted","0.16623177100227","COR","41.0160000000014"
"awt32","AWT","74","ranger","0.51332288401254","AUC","4.03000000000065"
"awt32","AWT","74","ranger","-0.0289410159011447","COR","4.03000000000065"
"awt32","AWT","74","ranger-tuned","0.505094043887148","AUC","103.215999999999"
"awt32","AWT","74","ranger-tuned","0.00869279505572729","COR","103.215999999999"
