"species","region","occ","model","value","metric","time"
"swi27","SWI","468","Regression","0.754757984818461","AUC","606.629000000001"
"swi27","SWI","468","Regression","0.180616935663026","COR","606.629000000001"
"swi27","SWI","468","Equal-sample","0.782665577233756","AUC","7.24300000000221"
"swi27","SWI","468","Equal-sample","0.201908638733976","COR","7.24300000000221"
"swi27","SWI","468","Default","0.750971106814581","AUC","46.7609999999986"
"swi27","SWI","468","Default","0.178281217266095","COR","46.7609999999986"
"swi27","SWI","468","Down-sample","0.780169964292193","AUC","5.72200000000885"
"swi27","SWI","468","Down-sample","0.20952519580877","COR","5.72200000000885"
"swi27","SWI","468","Weighted","0.732147423237796","AUC","51.7599999999948"
"swi27","SWI","468","Weighted","0.178325818014013","COR","51.7599999999948"
"swi27","SWI","468","ranger","0.74711591775244","AUC","4.50399999998626"
"swi27","SWI","468","ranger","0.180409149976091","COR","4.50399999998626"
"swi27","SWI","468","ranger-tuned","0.787572012348104","AUC","88.6659999999974"
"swi27","SWI","468","ranger-tuned","0.253610714408747","COR","88.6659999999974"
