"species","region","occ","model","value","metric","time"
"can06","CAN","27","Regression","0.865993288747609","AUC","90.6099999999988"
"can06","CAN","27","Regression","0.0974183614414514","COR","90.6099999999988"
"can06","CAN","27","Equal-sample","0.892757721709162","AUC","0.309999999999491"
"can06","CAN","27","Equal-sample","0.106697060879806","COR","0.309999999999491"
"can06","CAN","27","Default","0.745034141091961","AUC","18.0329999999994"
"can06","CAN","27","Default","0.0878770629078515","COR","18.0329999999994"
"can06","CAN","27","Down-sample","0.899728898673607","AUC","2.72400000000016"
"can06","CAN","27","Down-sample","0.110943047506315","COR","2.72400000000016"
"can06","CAN","27","Weighted","0.709155453087457","AUC","17.6420000000016"
"can06","CAN","27","Weighted","0.0690371776455153","COR","17.6420000000016"
"can06","CAN","27","ranger","0.897976357261125","AUC","3.83599999999933"
"can06","CAN","27","ranger","0.112052765091533","COR","3.83599999999933"
"can06","CAN","27","ranger-tuned","0.894528457841537","AUC","96.0409999999993"
"can06","CAN","27","ranger-tuned","0.116916977930227","COR","96.0409999999993"
