"species","region","occ","model","value","metric","time"
"sa06","SA","32","Regression","0.886699507389163","AUC","105.587"
"sa06","SA","32","Regression","0.072745336254102","COR","105.587"
"sa06","SA","32","Equal-sample","0.954679802955665","AUC","0.423999999999069"
"sa06","SA","32","Equal-sample","0.477039827215948","COR","0.423999999999069"
"sa06","SA","32","Default","0.819211822660097","AUC","25.2239999999874"
"sa06","SA","32","Default","0.0699727000615869","COR","25.2239999999874"
"sa06","SA","32","Down-sample","0.950738916256158","AUC","3.54699999999139"
"sa06","SA","32","Down-sample","0.479948189359006","COR","3.54699999999139"
"sa06","SA","32","Weighted","0.956650246305419","AUC","27.3139999999985"
"sa06","SA","32","Weighted","0.122300371719482","COR","27.3139999999985"
"sa06","SA","32","ranger","0.953694581280788","AUC","3.85199999999895"
"sa06","SA","32","ranger","0.440384635274508","COR","3.85199999999895"
"sa06","SA","32","ranger-tuned","0.942857142857143","AUC","85.0709999999963"
"sa06","SA","32","ranger-tuned","0.430525736401235","COR","85.0709999999963"
