"species","region","occ","model","value","metric","time"
"can17","CAN","313","Regression","0.498038090801877","AUC","439.827999999998"
"can17","CAN","313","Regression","-0.0225181693094091","COR","439.827999999998"
"can17","CAN","313","Equal-sample","0.532722274049797","AUC","4.53499999999985"
"can17","CAN","313","Equal-sample","0.0471806014151032","COR","4.53499999999985"
"can17","CAN","313","Default","0.497214217544111","AUC","35.9050000000025"
"can17","CAN","313","Default","-0.0237852751010628","COR","35.9050000000025"
"can17","CAN","313","Down-sample","0.539978893350557","AUC","5.41900000000169"
"can17","CAN","313","Down-sample","0.0490577981187969","COR","5.41900000000169"
"can17","CAN","313","Weighted","0.523305112968138","AUC","50.0630000000019"
"can17","CAN","313","Weighted","0.00220400282839706","COR","50.0630000000019"
"can17","CAN","313","ranger","0.397183459650129","AUC","5.20400000000154"
"can17","CAN","313","ranger","-0.122956215768728","COR","5.20400000000154"
"can17","CAN","313","ranger-tuned","0.464320981045756","AUC","104.605"
"can17","CAN","313","ranger-tuned","-0.0589702477548259","COR","104.605"
