"species","region","occ","model","value","metric","time"
"nz46","NZ","36","Regression","0.90419391844938","AUC","486.040999999997"
"nz46","NZ","36","Regression","0.118412907563177","COR","486.040999999997"
"nz46","NZ","36","Equal-sample","0.884316777577861","AUC","0.446000000010827"
"nz46","NZ","36","Equal-sample","0.0885123044991757","COR","0.446000000010827"
"nz46","NZ","36","Default","0.833006073935078","AUC","24.7880000000005"
"nz46","NZ","36","Default","0.108974068651922","COR","24.7880000000005"
"nz46","NZ","36","Down-sample","0.88537828806439","AUC","3.48099999999977"
"nz46","NZ","36","Down-sample","0.092120093070192","COR","3.48099999999977"
"nz46","NZ","36","Weighted","0.798371319224592","AUC","25.403999999995"
"nz46","NZ","36","Weighted","0.0701304555567895","COR","25.403999999995"
"nz46","NZ","36","ranger","0.895958881939297","AUC","4.51299999999173"
"nz46","NZ","36","ranger","0.0894618094876521","COR","4.51299999999173"
"nz46","NZ","36","ranger-tuned","0.895626862403651","AUC","88.5949999999866"
"nz46","NZ","36","ranger-tuned","0.0995474429731683","COR","88.5949999999866"
