"species","region","occ","model","value","metric","time"
"awt23","AWT","56","Regression","0.530493079584774","AUC","275.959000000001"
"awt23","AWT","56","Regression","0.0475623472520243","COR","275.959000000001"
"awt23","AWT","56","Equal-sample","0.510380622837371","AUC","0.767000000001644"
"awt23","AWT","56","Equal-sample","0.037455925907011","COR","0.767000000001644"
"awt23","AWT","56","Default","0.550389273356402","AUC","29.4799999999996"
"awt23","AWT","56","Default","0.0372185733709311","COR","29.4799999999996"
"awt23","AWT","56","Down-sample","0.536548442906575","AUC","3.99300000000039"
"awt23","AWT","56","Down-sample","0.0783029127934828","COR","3.99300000000039"
"awt23","AWT","56","Weighted","0.595588235294117","AUC","38.4140000000007"
"awt23","AWT","56","Weighted","0.0236574104974758","COR","38.4140000000007"
"awt23","AWT","56","ranger","0.538062283737024","AUC","4.97400000000016"
"awt23","AWT","56","ranger","-0.0582225867498283","COR","4.97400000000016"
"awt23","AWT","56","ranger-tuned","0.558823529411763","AUC","106.719999999999"
"awt23","AWT","56","ranger-tuned","-0.0712308738497704","COR","106.719999999999"
