"species","region","occ","model","value","metric","time"
"swi21","SWI","426","Regression","0.70564103476203","AUC","649.206999999995"
"swi21","SWI","426","Regression","0.0950053583254865","COR","649.206999999995"
"swi21","SWI","426","Equal-sample","0.746037598689451","AUC","7.15399999999499"
"swi21","SWI","426","Equal-sample","0.127158462903026","COR","7.15399999999499"
"swi21","SWI","426","Default","0.706003139456826","AUC","47.1489999999903"
"swi21","SWI","426","Default","0.08855346374664","COR","47.1489999999903"
"swi21","SWI","426","Down-sample","0.74814980006709","AUC","6.1200000000099"
"swi21","SWI","426","Down-sample","0.132171094749642","COR","6.1200000000099"
"swi21","SWI","426","Weighted","0.70707668410605","AUC","60.5130000000063"
"swi21","SWI","426","Weighted","0.0969409094423079","COR","60.5130000000063"
"swi21","SWI","426","ranger","0.740223401266689","AUC","5.625"
"swi21","SWI","426","ranger","0.118993047226157","COR","5.625"
"swi21","SWI","426","ranger-tuned","0.751597091487489","AUC","96.7069999999949"
"swi21","SWI","426","ranger-tuned","0.135250394478885","COR","96.7069999999949"
