"species","region","occ","model","value","metric","time"
"nz32","NZ","105","Regression","0.645287728280888","AUC","356.291000000005"
"nz32","NZ","105","Regression","0.104229020312786","COR","356.291000000005"
"nz32","NZ","105","Equal-sample","0.772942760254851","AUC","1.54900000001362"
"nz32","NZ","105","Equal-sample","0.210863137750744","COR","1.54900000001362"
"nz32","NZ","105","Default","0.602044276261284","AUC","35.622000000003"
"nz32","NZ","105","Default","0.0987987094061396","COR","35.622000000003"
"nz32","NZ","105","Down-sample","0.738410968033362","AUC","4.65699999999197"
"nz32","NZ","105","Down-sample","0.196201946748193","COR","4.65699999999197"
"nz32","NZ","105","Weighted","0.650673016428083","AUC","55.1190000000061"
"nz32","NZ","105","Weighted","0.112271295961456","COR","55.1190000000061"
"nz32","NZ","105","ranger","0.529001541419684","AUC","4.79499999999825"
"nz32","NZ","105","ranger","0.0605453388151168","COR","4.79499999999825"
"nz32","NZ","105","ranger-tuned","0.557159593804738","AUC","92.2189999999973"
"nz32","NZ","105","ranger-tuned","0.0530239558042626","COR","92.2189999999973"
