"species","region","occ","model","value","metric","time"
"awt26","AWT","34","Regression","0.537427325581392","AUC","102.227000000001"
"awt26","AWT","34","Regression","-0.0419206438558841","COR","102.227000000001"
"awt26","AWT","34","Equal-sample","0.574127906976748","AUC","0.489999999999782"
"awt26","AWT","34","Equal-sample","0.0988451414390576","COR","0.489999999999782"
"awt26","AWT","34","Default","0.538517441860464","AUC","27.5059999999994"
"awt26","AWT","34","Default","-0.0480301893226565","COR","27.5059999999994"
"awt26","AWT","34","Down-sample","0.606468023255812","AUC","3.86099999999897"
"awt26","AWT","34","Down-sample","0.137583824303972","COR","3.86099999999897"
"awt26","AWT","34","Weighted","0.582848837209302","AUC","33.3179999999993"
"awt26","AWT","34","Weighted","-0.0475654918577717","COR","33.3179999999993"
"awt26","AWT","34","ranger","0.643168604651162","AUC","4.6880000000001"
"awt26","AWT","34","ranger","0.171120295283583","COR","4.6880000000001"
"awt26","AWT","34","ranger-tuned","0.569767441860464","AUC","100.851000000001"
"awt26","AWT","34","ranger-tuned","-0.0338164074718313","COR","100.851000000001"
